# Cl -- Cl in GB*
# r0[nm] k[kCal/mol/nm^2]
1.4825 -0.180755
1.4865 -0.211780
1.4905 -0.215017
1.4945 -0.192000
1.4985 -0.197556
1.5025 -0.142734
1.5065 -0.163265
1.5105 -0.178237
1.5145 -0.172797
1.5185 -0.147818
1.5225 -0.140024
1.5265 -0.199017
1.5305 -0.135099
1.5345 -0.156593
1.5385 -0.181958
1.5425 -0.210560
1.5465 -0.165738
