# DMA(O) -- Na in GB*
# r0[nm] k[kCal/mol/nm^2]
1.4557 0.037067
1.4597 0.011495
1.4637 -0.022927
1.4677 -0.027106
1.4717 0.021751
1.4757 0.019774
1.4797 0.028529
1.4837 -0.013502
1.4877 0.021412
1.4917 0.032197
1.4957 0.003494
1.4997 0.015283
1.5037 0.092703
1.5077 0.012212
1.5117 -0.015175
1.5157 0.020949
1.5197 0.043976
1.5237 0.044700
1.5277 0.004040
1.5317 0.063020
1.5357 0.029178
1.5397 0.042870
1.5437 -0.013117
1.5477 -0.048330
