# Acetate(C2) -- Na in MM*
# r0[nm] k[kCal/mol/nm^2]
1.3877 -0.051696
1.3917 -0.050895
1.3957 0.004919
1.3997 -0.030681
1.4037 -0.023755
1.4077 -0.021388
1.4117 -0.017740
1.4157 -0.019714
1.4197 0.045634
1.4237 -0.028552
1.4277 -0.010269
1.4317 -0.013896
1.4357 0.011666
1.4397 0.031637
1.4437 0.014580
1.4477 0.038693
1.4517 0.018307
1.4557 0.031995
1.4597 0.032137
1.4637 0.028508
1.4677 0.017509
1.4717 0.049371
1.4757 0.061526
1.4797 0.033631
1.4837 0.030564
1.4877 0.030646
1.4917 0.036567
1.4957 0.014789
1.4997 -0.000529
1.5037 -0.044215
1.5077 -0.034726
1.5117 -0.027146
1.5157 -0.025172
1.5197 -0.055349
1.5237 0.002060
1.5277 -0.033121
1.5316 -0.076426
1.5356 -0.028398
1.5396 -0.015780
1.5436 -0.022058
1.5476 -0.085093
