# Na -- Cl in MM (Tip3p)
# r0[nm] k[kCal/mol/nm^2]
1.4304 0.096172
1.4344 0.095396
1.4384 0.079788
1.4424 0.093642
1.4464 0.120920
1.4504 0.109282
1.4544 0.095158
1.4584 0.101582
1.4624 0.106774
1.4664 0.082947
1.4704 0.114625
1.4744 0.110872
1.4784 0.076861
1.4823 0.070290
1.4863 0.126166
1.4903 0.068770
1.4943 0.036533
1.4983 0.064087
1.5023 0.129631
1.5063 0.118887
1.5103 0.081213
1.5143 0.080517
1.5183 0.111782
1.5223 0.058016
1.5263 0.068097
1.5303 0.026702
1.5343 0.087095
1.5383 0.070112
1.5423 0.035924
1.5463 0.068561
