# Na -- Cl in MM*
# r0[nm] k[kCal/mol/nm^2]
1.4293 0.022429
1.4334 0.052807
1.4374 0.030287
1.4414 0.018891
1.4454 0.071189
1.4494 0.026760
1.4534 0.031140
1.4574 0.091024
1.4614 0.064902
1.4654 0.040321
1.4694 0.072129
1.4734 0.068530
1.4774 0.091193
1.4814 0.078505
1.4854 0.089644
1.4894 0.048884
1.4934 0.171958
1.4974 0.112704
1.5014 0.060459
1.5054 0.094456
1.5094 0.103053
1.5134 0.052403
1.5174 0.099497
1.5214 0.116017
1.5254 0.118971
1.5294 0.099995
1.5334 0.079271
1.5374 0.100274
1.5414 0.092286
1.5454 0.106599
1.5494 0.177029
