# Na -- Na in GB*
# r0[nm] k[kCal/mol/nm^2]
1.4496 -0.045888
1.4536 -0.074408
1.4576 -0.001192
1.4616 -0.000850
1.4656 -0.023648
1.4696 -0.031303
1.4736 -0.041181
1.4776 -0.004458
1.4816 -0.007847
1.4856 -0.034366
1.4896 -0.001816
1.4936 -0.007105
1.4976 -0.036367
1.5016 -0.057367
1.5056 -0.008795
1.5096 -0.046894
1.5136 -0.049037
1.5176 -0.030224
1.5216 -0.044444
1.5256 -0.022272
1.5296 -0.040587
1.5336 -0.058446
1.5376 -0.023805
1.5416 -0.059321
1.5456 -0.004805
1.5496 -0.009983
