# Na -- Ca in MM (Tip3p)
# r0[nm] k[kCal/mol/nm^2]
1.5023 0.068309
1.5063 0.087895
1.5103 0.083573
1.5143 0.062666
1.5183 0.112976
1.5223 0.097047
1.5263 0.110628
1.5303 0.099659
1.5343 0.132570
1.5383 0.128811
1.5423 0.125416
1.5463 0.118817
