# Ca -- Ca in GB*
# r0[nm] k[kCal/mol/nm^2]
1.4983 0.000000
1.5023 -0.000572
1.5063 0.014738
1.5103 0.033605
1.5143 -0.017679
1.5183 -0.021766
1.5223 -0.028088
1.5263 -0.022724
1.5303 -0.033566
1.5343 -0.030200
1.5383 0.004028
1.5423 -0.084822
1.5462 -0.047008
