# Ca -- Ca in GB (OBC1)
# r0[nm] k[kCal/mol/nm^2]
1.5003 0.000000
1.5042 0.072543
1.5082 0.025525
1.5122 0.065691
1.5162 0.020189
1.5202 0.023251
1.5242 0.066998
1.5282 -0.016453
1.5322 0.027832
1.5362 -0.007292
1.5402 0.010420
1.5442 0.022922
1.5482 -0.012891
