# DMA(O) -- Cl in GB*
# r0[nm] k[kCal/mol/nm^2]
1.4900 -0.152250
1.4940 -0.136938
1.4980 -0.111698
1.5020 -0.128475
1.5060 -0.121689
1.5100 -0.088087
1.5140 -0.088398
1.5180 -0.095149
1.5220 -0.081152
1.5260 -0.103519
1.5300 -0.092855
1.5340 -0.084631
1.5380 -0.065864
1.5419 -0.164976
1.5459 -0.173030
1.5499 -0.121490
