# Acetate(C2) -- Cl in GB (OBC1)
# r0[nm] k[kCal/mol/nm^2]
1.5082 -0.099550
1.5122 -0.108058
1.5162 -0.126901
1.5202 -0.112232
1.5242 -0.109260
1.5282 -0.104007
1.5322 -0.071393
1.5362 -0.123213
1.5401 -0.121344
1.5441 -0.093792
1.5481 -0.166839
