# Acetate(C2) -- Cl in MM (Tip3p)
# r0[nm] k[kCal/mol/nm^2]
1.4827 0.013280
1.4867 -0.008267
1.4907 0.000236
1.4947 0.047707
1.4987 0.010328
1.5027 0.022759
1.5067 0.031891
1.5107 0.026513
1.5147 0.018744
1.5187 0.036121
1.5227 0.005242
1.5267 -0.028770
1.5307 0.043377
1.5347 -0.013748
1.5387 0.042818
1.5427 0.021981
1.5467 0.013714
